,cod_cidades,city,uf,atendido_loggi,distancia_cajamar,populacao,area_em_km2,tem_malha,latitude,longitude,idh_renda,indice_roubo,quantidade_decolagens,latitude_airport,longitude_airport,caminhao,caminhonete,camioneta,motocicleta,preco_gasolina,preco_diesel_s10,area_urbana,pib,distance_airport,viabilidade_terrestre,viabilidade_aerea,custo_indireto,custo_direto,lucro,score
69,3523404,ITATIBA,SP,não,85,116533,322.522,0,-23.0035,-46.8464,0.7879999999999999,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2505.0,6479.0,3356.0,12128.0,4.393466666666667,3.5988974358974364,9.6,5147533.0,61.235755126693896,0.10707669255245544,1.0,0.4748705035815566,0.03830157917945588,0.2912648366117489,0.10483211393596796
343,4104253,CAMPO MAGRO,PR,não,431,28250,275.466,0,-25.3687,-49.4501,0.685,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,641.0,1235.0,413.0,2491.0,4.402125,3.4268571428571426,29.2,5072883.4,32.780209688004035,0.019879318267561445,0.2698110547033839,0.31048051412157146,0.07505831717715623,0.2764787128152899,0.10468227413226557
327,4107652,FAZENDA RIO GRANDE,PR,não,439,95260,116.676,0,-25.6624,-49.3073,0.713,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,1481.0,3216.0,1434.0,6744.0,4.402125,3.4268571428571426,10.4,1689770.0,19.86326078391274,0.054592261746114215,0.2698110547033839,0.31048051412157146,0.07031275606230439,0.24705145674953796,0.10433523714588715
49,3516408,FRANCO DA ROCHA,SP,não,44,149531,133.931,0,-23.3229,-46.729,0.7020000000000001,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,975.0,3320.0,1984.0,9006.0,4.393466666666667,3.5988974358974364,12.5,2563525.0,28.98842690047762,0.056852888712100626,1.0,0.4748705035815566,0.017688197905523995,0.25058663363577205,0.1036745535922547
73,3536505,PAULINIA,SP,não,125,102588,139.332,0,-22.7542,-47.1488,0.8,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2272.0,5688.0,2723.0,9452.0,4.393466666666667,3.5988974358974364,22.946363636363618,14655384.0,102.40370216880899,0.09114685999130752,1.0,0.4748705035815566,0.06284285988177113,0.3639433202055478,0.10333882760731014
60,3525003,JANDIRA,SP,não,41,121506,17.523,0,-23.5275,-46.9023,0.738,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1260.0,3553.0,2168.0,9889.0,4.393466666666667,3.5988974358974364,12.4,2941506.0,45.01624729165062,0.06429750637420865,1.0,0.4748705035815566,0.024572521008325802,0.2646741279572395,0.10283754615128274
333,4104006,CAMPINA GRANDE DO SUL,PR,não,380,42547,539.861,0,-25.3044,-49.0551,0.7120000000000001,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,879.0,1795.0,700.0,2974.0,4.402125,3.4268571428571426,5.0,1037769.0,27.63635581322096,0.028646033878664465,0.2698110547033839,0.31048051412157146,0.06537816227804302,0.23743686155940666,0.10201278843348509
92,3515103,EMBU-GUACU,SP,não,58,68266,155.036,0,-23.8297,-46.8136,0.713,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2402.0,3191.0,1814.0,5343.0,4.393466666666667,3.5988974358974364,8.4,7563544.224137931,55.79425300948362,0.06687881689201902,1.0,0.4748705035815566,0.03193607440187726,0.2790361877708318,0.10088791027016013
32,3529005,MARILIA,SP,não,437,235223,1170.054,1,-22.2171,-49.9501,0.768,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,3458.0,10539.0,5531.0,34842.0,4.393466666666667,3.5988974358974364,23.0,7041950.0,0.0,0.1897741635751075,1.0,0.4748705035815566,0.060958953346272736,0.30923099211470184,0.10086751484858245
110,3544103,RIO GRANDE DA SERRA,SP,não,48,49414,36.671,0,-23.7437,-46.3971,0.684,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,513.0,917.0,820.0,2443.0,4.393466666666667,3.5988974358974364,6.0,7563544.224137931,34.997200979392346,0.020132302791951093,1.0,0.4748705035815566,0.021005889014404183,0.266923037923737,0.10056651609613987
348,4114302,MANDIRITUBA,PR,não,451,25669,379.179,0,-25.776999999999997,-49.3282,0.677,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,1199.0,1415.0,417.0,2220.0,4.402125,3.4268571428571426,23.516666666666662,5072883.4,31.496686135722776,0.027202081091049393,0.2698110547033839,0.31048051412157146,0.07734789617384989,0.26801863806163717,0.10053008339531666
43,3522208,ITAPECERICA DA SERRA,SP,não,42,170947,151.458,0,-23.7161,-46.8572,0.6990000000000001,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2500.0,4939.0,3118.0,13644.0,4.393466666666667,3.5988974358974364,6.8,2943707.0,50.03149216739239,0.09964943170377082,1.0,0.4748705035815566,0.027005418614336387,0.24597841635669151,0.09916393828451471
67,3556503,VARZEA PAULISTA,SP,não,60,118924,34.627,0,-23.2136,-46.8234,0.72,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1236.0,4098.0,2061.0,12716.0,4.393466666666667,3.5988974358974364,12.1,2344124.0,43.45278957417663,0.06985478445226188,1.0,0.4748705035815566,0.026590557517792195,0.2549080199740472,0.09823496355940699
345,4111258,ITAPERUCU,PR,não,433,27506,312.382,0,-25.2193,-49.3454,0.654,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,677.0,1410.0,355.0,2082.0,4.402125,3.4268571428571426,23.516666666666662,5072883.4,38.26998816594416,0.020094266687788048,0.2698110547033839,0.31048051412157146,0.07785157900037,0.2603519713949705,0.09627689507497401
316,4118204,PARANAGUA,PR,não,474,152973,826.652,0,-25.5161,-48.5225,0.733,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,2069.0,3275.0,1870.0,17164.0,4.402125,3.4268571428571426,16.1,6306433.0,65.68349476107139,0.08078317665722765,0.2698110547033839,0.31048051412157146,0.09625864145717224,0.2862702504369761,0.09604456677828968
24,3526902,LIMEIRA,SP,não,148,300901,580.983,0,-22.566,-47.397,0.7609999999999999,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,4979.0,16239.0,7293.0,39635.0,4.393466666666667,3.5988974358974364,12.5,11261334.0,135.07689970484915,0.25804745111371963,1.0,0.4748705035815566,0.08106274214137761,0.3206348107648339,0.09499605571181564
84,3509601,CAMPO LIMPO PAULISTA,SP,não,60,82526,80.048,0,-23.2078,-46.7889,0.733,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,693.0,2960.0,1565.0,7863.0,4.393466666666667,3.5988974358974364,9.2,1569453.0,40.984970899959364,0.046460877048870766,1.0,0.4748705035815566,0.025464162049831415,0.25179795318634074,0.0947637495411619
524,4211900,PALHOCA,SC,não,697,164976,394.662,0,-27.6455,-48.6697,0.752,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,2625.0,7254.0,4219.0,22501.0,4.253933333333334,3.4907222222222227,19.4,5246293.0,11.885564974016875,0.13461441386002138,0.13849427848216947,0.2939534277386618,0.10376441532706392,0.2898267040075872,0.09468780718825845
100,3546801,SANTA ISABEL,SP,não,59,56017,361.494,0,-23.3172,-46.2237,0.7,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1275.0,2098.0,906.0,5850.0,4.393466666666667,3.5988974358974364,5.5,1450356.0,28.665705011555055,0.0408510512367123,1.0,0.4748705035815566,0.019697463523798666,0.23633642974997496,0.09427744099264286
99,3524006,ITUPEVA,SP,não,74,57089,200.516,0,-23.1526,-47.0593,0.75,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1591.0,3404.0,1412.0,5478.0,4.393466666666667,3.5988974358974364,22.946363636363618,3545947.0,67.66567478961551,0.05483873231599868,1.0,0.4748705035815566,0.0396549285557752,0.28292593987675996,0.09272445666693399
42,3516309,FRANCISCO MORATO,SP,não,49,171614,49.164,0,-23.2792,-46.7448,0.659,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,603.0,2343.0,1673.0,8835.0,4.393466666666667,3.5988974358974364,15.1,1268410.0,32.74005670447464,0.04465842272233237,1.0,0.4748705035815566,0.020119423546404405,0.23140178506697284,0.09269946105382935
38,3519071,HORTOLANDIA,SP,não,112,222249,62.224,0,-22.8529,-47.2143,0.716,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2485.0,7542.0,3254.0,17558.0,4.393466666666667,3.5988974358974364,24.5,10171817.0,99.63150610191953,0.11902310834735137,1.0,0.4748705035815566,0.059708511818623126,0.31155626811011766,0.09231914469046418
341,4122206,RIO BRANCO DO SUL,PR,não,431,32499,814.361,0,-25.1892,-49.3115,0.679,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,773.0,1822.0,453.0,2762.0,4.402125,3.4268571428571426,23.516666666666662,1225469.0,39.99183648784817,0.025093011618036495,0.2698110547033839,0.31048051412157146,0.07834994627002119,0.2463993992954793,0.09164493931003816
137,3518305,GUARAREMA,SP,não,80,28980,270.496,0,-23.4112,-46.0369,0.7290000000000001,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,542.0,1401.0,663.0,2899.0,4.393466666666667,3.5988974358974364,22.946363636363618,1555846.0,44.65675174658724,0.02218871343026504,1.0,0.4748705035815566,0.0300155086859436,0.2643984052582459,0.09098173658742562
530,4211306,NAVEGANTES,SC,não,601,77193,111.461,1,-26.8943,-48.6546,0.731,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,921.0,2355.0,1391.0,10993.0,4.253933333333334,3.4907222222222227,6.7,3682249.0,0.0,0.04932577462035933,0.13849427848216947,0.2939534277386618,0.0845374164330386,0.2608211042133544,0.09096955026835299
40,3502804,ARACATUBA,SP,não,524,194854,1167.311,1,-21.2076,-50.4401,0.782,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,3667.0,10987.0,5083.0,44728.0,4.393466666666667,3.5988974358974364,19.5,6622808.0,0.0,0.2050105369738474,1.0,0.4748705035815566,0.07346704047156925,0.30790201719088683,0.09017974250976168
108,3556453,VARGEM GRANDE PAULISTA,SP,não,48,50365,33.512,0,-23.5993,-47.022,0.755,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,962.0,2549.0,1350.0,3586.0,4.393466666666667,3.5988974358974364,5.4,1532991.0,58.92232451287529,0.03972902057352448,1.0,0.4748705035815566,0.03192612031019201,0.25504648431364135,0.08842899870405456
525,4209300,LAGES,SC,não,770,158449,2644.313,1,-27.815,-50.3259,0.755,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,3540.0,9481.0,3914.0,13996.0,4.253933333333334,3.4907222222222227,15.9,4255922.0,0.0,0.14180912491204428,0.13849427848216947,0.2939534277386618,0.10883473510171805,0.28152225443570195,0.08779013672124789
79,3550605,SAO ROQUE,SP,não,71,88485,307.553,0,-23.5226,-47.1357,0.765,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1251.0,4144.0,1892.0,7448.0,4.393466666666667,3.5988974358974364,7.5,2272458.0,68.37664723186138,0.06122436905639325,1.0,0.4748705035815566,0.03954812694857859,0.2648038064232329,0.08744635707645534
70,3545209,SALTO,SP,não,104,116194,134.258,0,-23.1996,-47.2931,0.755,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2528.0,4887.0,2505.0,13155.0,4.393466666666667,3.5988974358974364,12.6,5695364.0,87.85125497598587,0.09384853674263048,1.0,0.4748705035815566,0.0531814399496256,0.2864962171283216,0.08629901297512493
139,3525201,JARINU,SP,não,75,28554,207.671,0,-23.1039,-46.728,0.723,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,667.0,1725.0,669.0,3732.0,4.393466666666667,3.5988974358974364,8.3,1556427.0,45.05045515651092,0.026553126614759805,1.0,0.4748705035815566,0.029476352585718787,0.24747173637629652,0.08625122055664242
37,3541406,PRESIDENTE PRUDENTE,SP,não,557,225259,562.107,1,-22.1207,-51.3925,0.7879999999999999,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,4078.0,13205.0,5250.0,34963.0,4.393466666666667,3.5988974358974364,16.5,6878962.0,0.0,0.20818947681113284,1.0,0.4748705035815566,0.07821148731219897,0.3083276691165199,0.08606111481869634
313,4108304,FOZ DO IGUACU,PR,não,1060,263989,617.701,1,-25.5427,-54.5827,0.748,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,3876.0,11527.0,6206.0,33414.0,4.402125,3.4268571428571426,61.2,8721301.0,0.0,0.20334944811774225,0.2698110547033839,0.31048051412157146,0.1505283588527065,0.35123171756471655,0.08289630359654175
111,3508405,CABREUVA,SP,não,89,47890,259.807,0,-23.3053,-47.1362,0.7170000000000001,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1030.0,2135.0,914.0,5179.0,4.393466666666667,3.5988974358974364,22.946363636363618,2875873.0,69.31780461542466,0.037145565454945004,1.0,0.4748705035815566,0.04256558293676923,0.2680445784624568,0.08195135076177582
136,3526209,JUQUITIBA,SP,não,77,31025,521.598,0,-23.9244,-47.0653,0.68,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,733.0,1245.0,867.0,2558.0,4.393466666666667,3.5988974358974364,22.946363636363618,7563544.224137931,81.12079236101246,0.024983064284070267,1.0,0.4748705035815566,0.04622761023625268,0.28286428525947976,0.08165184566561917
104,3524709,JAGUARIUNA,SP,não,128,54243,142.437,0,-22.7037,-46.9851,0.782,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1115.0,2955.0,1439.0,8477.0,4.393466666666667,3.5988974358974364,22.946363636363618,6821447.0,96.5502281210918,0.05140003906342612,1.0,0.4748705035815566,0.060602450746581604,0.3125657338585442,0.0816350583818662
103,3531100,MONGAGUA,SP,não,94,54277,143.171,0,-24.0809,-46.6265,0.7190000000000001,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,561.0,1450.0,956.0,4279.0,4.393466666666667,3.5988974358974364,5.7,7563544.224137931,73.16644954577896,0.027130168647800504,1.0,0.4748705035815566,0.0450410895452078,0.2782838941928502,0.08155729513790327
526,4202008,BALNEARIO CAMBORIU,SC,não,616,135348,46.489,0,-26.9926,-48.6352,0.8540000000000001,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,933.0,5636.0,5736.0,15367.0,4.253933333333334,3.4907222222222227,12.8,4445241.0,75.53736563313535,0.10858766364446429,0.13849427848216947,0.2939534277386618,0.12117177816420192,0.3124588320368549,0.08129767662903056
86,3519709,IBIUNA,SP,não,74,77562,1059.689,0,-23.6596,-47.223,0.7,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2353.0,4983.0,1735.0,8934.0,4.393466666666667,3.5988974358974364,22.946363636363618,1438503.0,80.49229949850633,0.07958121913654696,1.0,0.4748705035815566,0.0455094316002142,0.2540520366594962,0.0804754605195349
332,4113205,LAPA,PR,não,485,48062,2045.893,0,-25.7671,-49.7168,0.696,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,1381.0,2646.0,788.0,4574.0,4.402125,3.4268571428571426,23.516666666666662,1311358.0,60.41351207922431,0.04198671891024207,0.2698110547033839,0.31048051412157146,0.09543472634288065,0.25256357258158363,0.07925167598114605
95,3506359,BERTIOGA,SP,não,103,59348,491.701,0,-23.8486,-46.1396,0.727,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,541.0,1906.0,1040.0,5883.0,4.393466666666667,3.5988974358974364,5.0,1536747.0,57.01086773810238,0.03214765439343931,1.0,0.4748705035815566,0.03896107853192113,0.2453271601768521,0.0768550721074364
30,3520509,INDAIATUBA,SP,não,105,239720,310.564,0,-23.0816,-47.2101,0.7909999999999999,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,3568.0,13605.0,6564.0,36109.0,4.599,3.599,17.9,12058634.0,84.99757746870567,0.21669643267560426,1.0,0.523501250611289,0.05202269664515382,0.34075770792181787,0.07624571541753405
75,3522109,ITANHAEM,SP,não,113,98646,599.017,0,-24.1736,-46.788000000000004,0.716,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,996.0,2642.0,1623.0,9887.0,4.393466666666667,3.5988974358974364,39.2,1434501.0,87.81699546821257,0.05200869745625561,1.0,0.4748705035815566,0.05445974280512661,0.2759306253202311,0.07504677709383606
39,3543907,RIO CLARO,SP,não,177,202944,498.008,0,-22.3984,-47.5546,0.784,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,3466.0,10265.0,5539.0,39173.0,4.393466666666667,3.5988974358974364,28.3,8455120.0,159.69243354630896,0.19485345630754636,1.0,0.4748705035815566,0.09646746230436169,0.32815267396628695,0.07274348844841408
115,3528403,MAIRINQUE,SP,não,75,46563,209.757,0,-23.5398,-47.185,0.721,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,631.0,2067.0,866.0,4883.0,4.393466666666667,3.5988974358974364,5.6,1540245.0,73.63596830816964,0.031117782718018062,1.0,0.4748705035815566,0.04252374249315367,0.24395904291650147,0.07265908635376794
65,3557006,VOTORANTIM,SP,não,106,119901,183.998,0,-23.5446,-47.4388,0.72,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1319.0,3898.0,2122.0,13724.0,4.393466666666667,3.5988974358974364,13.4,4708770.0,99.38565292275081,0.07185790678221483,1.0,0.4748705035815566,0.05873366945809335,0.26993026128916203,0.071650104428889
338,4122305,RIO NEGRO,PR,não,518,33855,603.246,0,-26.095,-49.7982,0.721,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,1225.0,2059.0,650.0,3911.0,4.402125,3.4268571428571426,23.516666666666662,5072883.4,88.50998536879003,0.035086063901241665,0.2698110547033839,0.31048051412157146,0.11300334884507346,0.28268530472830383,0.07119056147895524
533,4202305,BIGUACU,SC,não,675,66560,324.521,0,-27.496,-48.6598,0.733,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,1500.0,2803.0,1395.0,9422.0,4.253933333333334,3.4907222222222227,12.3,1521844.0,22.0273823376992,0.05633940853505826,0.13849427848216947,0.2939534277386618,0.10523051741351235,0.2546822218290667,0.06917988554058337
46,3538006,PINDAMONHANGABA,SP,não,157,164016,730.172,0,-22.9246,-45.4613,0.745,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2057.0,5422.0,3164.0,18858.0,4.393466666666667,3.5988974358974364,15.5,6227820.0,118.03700761486846,0.10453931964238013,1.0,0.4748705035815566,0.07457910216431611,0.28920326879386926,0.06745243627833857
133,3502903,ARACOIABA DA SERRA,SP,não,124,32512,255.55,0,-23.5029,-47.6166,0.7509999999999999,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,585.0,1708.0,668.0,4289.0,4.393466666666667,3.5988974358974364,22.946363636363618,7563544.224137931,117.06730110680328,0.026266961501983786,1.0,0.4748705035815566,0.06939204864948123,0.3065309519261464,0.06696332516841096
150,3548005,SANTO ANTONIO DE POSSE,SP,não,143,22801,154.113,0,-22.6029,-46.9192,0.718,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,919.0,1304.0,590.0,2896.0,4.393466666666667,3.5988974358974364,22.946363636363618,7563544.224137931,102.9296591633644,0.02568548315311577,1.0,0.4748705035815566,0.06567080444379415,0.29553095192614637,0.06674734762176786
96,3533403,NOVA ODESSA,SP,não,127,58239,73.298,0,-22.7832,-47.2941,0.755,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,978.0,3500.0,1464.0,7284.0,4.393466666666667,3.5988974358974364,26.1,2480005.0,110.87537969856807,0.05088882790005805,1.0,0.4748705035815566,0.06699716075253596,0.28163292065529005,0.06433718208026765
535,4208302,ITAPEMA,SC,não,628,61256,59.022,0,-27.0861,-48.61600000000001,0.7879999999999999,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,658.0,3109.0,2104.0,6895.0,4.253933333333334,3.4907222222222227,16.692592592592593,1363896.0,65.03656844248086,0.04992149406454412,0.13849427848216947,0.2939534277386618,0.11810411444370524,0.27657831961700824,0.0630072355655929
529,4203204,CAMBORIU,SC,não,616,78783,214.5,0,-27.0241,-48.6503,0.736,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,1209.0,3277.0,1556.0,14363.0,4.253933333333334,3.4907222222222227,7.2,5354543.5,72.25335127881485,0.06361470690684376,0.13849427848216947,0.2939534277386618,0.11967284352849655,0.2726841153726222,0.06212951692161142
117,3554805,TREMEMBE,SP,não,156,45910,192.416,0,-22.9571,-45.5475,0.769,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,532.0,1314.0,856.0,4090.0,4.393466666666667,3.5988974358974364,5.0,7563544.224137931,108.5616275422182,0.024992339652930132,1.0,0.4748705035815566,0.07011044880170257,0.2942370032652253,0.06175084970750923
548,4216305,SAO JOAO BATISTA,SC,não,670,35103,220.726,0,-27.2772,-48.8474,0.7390000000000001,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,622.0,1483.0,625.0,4019.0,4.253933333333334,3.4907222222222227,16.692592592592593,5354543.5,52.4095322403713,0.02486196109650273,0.13849427848216947,0.2939534277386618,0.1183790971966097,0.2833605604211366,0.061347107148927146
545,4218004,TIJUCAS,SC,não,645,36941,276.622,0,-27.2354,-48.6322,0.747,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,1092.0,1948.0,900.0,4908.0,4.253933333333334,3.4907222222222227,16.692592592592593,1344043.0,48.828973355768,0.036474986516039726,0.13849427848216947,0.2939534277386618,0.11315053175104069,0.2627966556990557,0.06112025975469838
114,3537107,PEDREIRA,SP,não,143,46603,109.71,0,-22.7413,-46.8948,0.75,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,828.0,2653.0,1134.0,10826.0,4.393466666666667,3.5988974358974364,5.6,1025557.0,88.1955826266528,0.047239335500522665,1.0,0.4748705035815566,0.05894567621256247,0.2506444117808286,0.06099526465424933
520,4204202,CHAPECO,SC,não,884,213300,624.308,1,-27.1004,-52.6152,0.779,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,4642.0,14482.0,6371.0,26889.0,4.432333333333333,3.469,16.692592592592593,7713607.0,0.0,0.2191280456580765,0.13849427848216947,0.3273799907786811,0.125224642369348,0.3103586204007673,0.05966423261327637
106,3503802,ARTUR NOGUEIRA,SP,não,152,52008,177.752,0,-22.5727,-47.1727,0.745,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1108.0,2969.0,1206.0,7451.0,4.393466666666667,3.5988974358974364,5.1,7563544.224137931,119.48054402281637,0.04793193546535907,1.0,0.4748705035815566,0.07451912516401656,0.2863389400644098,0.05801879059677417
101,3537800,PIEDADE,SP,não,135,55083,745.536,0,-23.7139,-47.4256,0.6940000000000001,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1633.0,3687.0,1031.0,8039.0,4.393466666666667,3.5988974358974364,22.946363636363618,1129675.0,102.00800590621574,0.05721651380675563,1.0,0.4748705035815566,0.06409996195890542,0.2502631699330505,0.057204121007118997
68,3510500,CARAGUATATUBA,SP,não,172,116822,483.95,0,-23.6125,-45.4125,0.735,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1666.0,4444.0,2643.0,16201.0,4.393466666666667,3.5988974358974364,10.7,2885243.0,110.06502470404479,0.08674231146095007,1.0,0.4748705035815566,0.07309698770741112,0.26161530248951825,0.05660921130150619
98,3531803,MONTE MOR,SP,não,122,57262,240.787,0,-22.945,-47.3122,0.713,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,843.0,2336.0,855.0,4707.0,4.393466666666667,3.5988974358974364,5.6,2950248.0,101.64605057250881,0.03467143878247445,1.0,0.4748705035815566,0.06206572885433004,0.24945972976340455,0.05557538879867617
50,3530706,MOGI GUACU,SP,não,197,149390,813.138,0,-22.3675,-46.9428,0.74,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2294.22602739726,6281.7945205479455,3595.054794520548,16477.342465753423,4.393466666666667,3.5988974358974364,15.2,5048999.0,127.72073713007775,0.11184601112832152,1.0,0.4748705035815566,0.08474992676095887,0.28040254538108117,0.05529736221011118
